log_id,product_id,plant_id,date_key,operator_id,defect_type,rework_hours
91919,42,2,20230420,1984,Misalignment,3.04
91920,490,2,20220403,1856,Color Deviation,1.52
91921,413,9,20220227,712,Misalignment,3.93
91922,106,2,20240927,811,Scratch,0.55
91923,395,8,20241125,1156,Misalignment,0.65
91924,183,4,20221222,1209,Color Deviation,3.72
91925,198,10,20221024,191,Misalignment,3.76
91926,115,8,20220824,15,Misalignment,3.35
91927,290,5,20230513,2240,Color Deviation,1.46
91928,85,8,20220723,927,Color Deviation,4.73
91929,40,9,20220925,2790,Dent,3.36
91930,365,10,20230115,2402,Misalignment,3.57
91931,106,6,20230310,1163,Scratch,0.73
91932,220,4,20230115,2670,Scratch,4.16
91933,493,10,20220515,791,Misalignment,3.45
91934,122,3,20230620,2458,Misalignment,0.95
91935,242,4,20220816,2154,Scratch,4.47
91936,188,10,20220812,2555,Color Deviation,1.13
91937,310,2,20241206,2644,Dent,2.72
91938,163,2,20240227,2160,Color Deviation,2.35
91939,398,3,20230711,2494,Misalignment,3.41
91940,144,7,20230811,1886,Dent,1.84
91941,482,9,20230617,2386,Color Deviation,1.77
91942,167,8,20231014,2953,Misalignment,2.51
91943,472,5,20220105,1346,Color Deviation,0.81
91944,278,7,20230326,2749,Dent,1.51
91945,48,7,20221104,2189,Color Deviation,0.84
91946,233,3,20220303,2873,Color Deviation,0.72
91947,484,6,20240822,589,Dent,1.86
91948,359,4,20220610,1852,Scratch,2.75
91949,362,10,20220620,1440,Color Deviation,1.08
91950,130,1,20231204,2010,Misalignment,1.57
91951,108,4,20230713,1558,Color Deviation,1.13
91952,25,2,20220805,1771,Scratch,3.22
91953,430,3,20240209,665,Dent,2.99
91954,182,6,20220407,1858,Color Deviation,1.45
91955,288,3,20230803,2514,Scratch,2.14
91956,408,7,20220127,2556,Scratch,4.75
91957,460,8,20240913,2494,Misalignment,0.95
91958,376,2,20231208,1826,Misalignment,2.22
91959,1,8,20220726,2003,Color Deviation,2.99
91960,205,10,20231204,2165,Scratch,2.7
91961,315,3,20231028,1525,Dent,1.56
91962,469,5,20230707,2017,Dent,4.83
91963,268,7,20220111,266,Scratch,0.62
91964,168,7,20241010,152,Misalignment,0.83
91965,287,5,20240821,2350,Misalignment,4.87
91966,93,1,20240112,356,Color Deviation,1.61
91967,217,6,20220416,1916,Scratch,2.08
91968,200,6,20230107,1180,Scratch,4.25
91969,239,10,20230215,2615,Color Deviation,0.56
91970,60,9,20240911,491,Scratch,3.23
91971,433,2,20220331,2612,Dent,2.62
91972,64,1,20231115,351,Dent,2.91
91973,356,6,20220125,2501,Color Deviation,0.59
91974,74,9,20240111,2280,Color Deviation,4.83
91975,376,10,20240410,713,Misalignment,4.34
91976,474,2,20240705,210,Scratch,1.35
91977,308,9,20230713,923,Misalignment,2.63
91978,158,4,20220607,595,Dent,2.16
91979,58,5,20220923,488,Misalignment,4.3
91980,467,8,20240110,2538,Dent,2.62
91981,109,2,20230311,2717,Misalignment,2.06
91982,349,9,20241227,1199,Dent,4.23
91983,213,4,20221002,625,Scratch,1.09
91984,394,3,20221112,561,Dent,3.81
91985,174,10,20220914,2050,Scratch,1.6
91986,237,4,20221210,2397,Scratch,2.03
91987,164,5,20230831,2857,Dent,2.62
91988,282,4,20241210,849,Color Deviation,0.72
91989,164,7,20220512,798,Misalignment,1.99
91990,395,6,20220920,2719,Misalignment,1.11
91991,232,5,20220728,1177,Color Deviation,1.56
91992,250,1,20220520,1265,Color Deviation,1.5
91993,84,2,20240525,648,Scratch,1.96
91994,102,4,20240617,1021,Color Deviation,2.18
91995,125,4,20240908,2665,Misalignment,4.79
91996,355,9,20230511,2771,Scratch,1.86
91997,465,3,20220604,402,Misalignment,3.88
91998,162,2,20230208,202,Dent,1.16
91999,32,6,20220713,1002,Color Deviation,1.72
92000,207,8,20221124,1380,Color Deviation,2.71
92001,270,2,20240811,503,Dent,3.04
92002,194,2,20231023,1881,Dent,3.72
92003,217,4,20231227,1732,Dent,4.31
92004,162,7,20240808,2417,Color Deviation,2.63
92005,488,3,20240507,2322,Scratch,3.51
92006,112,6,20240510,1373,Dent,1.91
92007,365,9,20240202,2408,Color Deviation,4.84
92008,155,5,20240228,1963,Color Deviation,2.85
92009,389,1,20240921,1478,Color Deviation,1.41
92010,193,7,20241129,1946,Dent,3.05
92011,104,10,20240905,1174,Color Deviation,2.83
92012,304,2,20240209,2521,Color Deviation,2.91
92013,347,3,20220508,2630,Scratch,4.92
92014,183,2,20241201,668,Color Deviation,2.81
92015,8,8,20231222,2079,Scratch,2.69
92016,170,4,20230924,2903,Scratch,4.53
92017,64,9,20220725,1745,Scratch,3.9
92018,306,6,20240913,523,Dent,2.36
92019,241,10,20240110,286,Misalignment,2.19
92020,275,7,20220926,2390,Color Deviation,2.71
92021,267,8,20230922,2060,Misalignment,2.59
92022,479,4,20240422,433,Dent,3.53
92023,363,4,20240326,61,Misalignment,0.75
92024,396,4,20240229,542,Misalignment,3.28
92025,71,9,20220324,575,Scratch,4.14
92026,98,8,20240320,1017,Dent,1.12
92027,376,9,20220123,564,Color Deviation,4.51
92028,318,9,20230211,720,Color Deviation,4.4
92029,283,7,20231030,2043,Misalignment,4.32
92030,159,6,20220905,901,Misalignment,4.33
92031,91,10,20220702,1885,Dent,4.27
92032,362,1,20240717,978,Dent,2.94
92033,314,7,20240824,2902,Misalignment,0.78
92034,296,8,20220321,2191,Dent,3.24
92035,383,3,20240822,1255,Scratch,3.34
92036,307,4,20240729,1126,Scratch,4.36
92037,393,1,20231019,2537,Dent,4.84
92038,65,10,20220415,1274,Misalignment,2.15
92039,291,9,20230727,46,Misalignment,0.52
92040,200,3,20240925,1697,Dent,3.55
92041,474,10,20240529,774,Scratch,4.27
92042,235,3,20240106,2893,Dent,0.75
92043,256,8,20220611,1078,Dent,4.7
92044,29,3,20220729,375,Dent,2.93
92045,7,2,20230202,268,Dent,2.74
92046,131,10,20221029,1390,Misalignment,0.87
92047,128,1,20230815,2171,Misalignment,0.71
92048,435,4,20220718,1821,Dent,4.42
92049,1,8,20221015,1177,Color Deviation,2.17
92050,418,4,20240910,1925,Color Deviation,1.05
92051,238,2,20241030,2594,Scratch,2.68
92052,226,6,20220305,1837,Misalignment,2.0
92053,121,3,20230516,1994,Scratch,4.42
92054,124,2,20231212,1773,Misalignment,2.98
92055,463,9,20220428,1999,Dent,4.97
92056,89,3,20230303,1364,Scratch,4.12
92057,247,8,20240628,1253,Dent,1.4
92058,160,5,20220503,2831,Scratch,4.56
92059,343,4,20221023,2975,Scratch,4.63
92060,150,5,20220308,2759,Scratch,1.28
92061,450,9,20230703,1020,Scratch,2.81
92062,52,8,20220217,90,Dent,2.53
92063,339,7,20240222,1495,Dent,3.36
92064,226,4,20241112,2463,Color Deviation,0.59
92065,466,3,20230731,1609,Color Deviation,3.98
92066,440,10,20230830,2604,Misalignment,4.51
92067,499,3,20240114,1059,Dent,1.12
92068,56,4,20220414,2874,Scratch,0.55
92069,191,3,20220719,2249,Scratch,4.56
92070,158,10,20220707,2804,Dent,4.0
92071,52,7,20220701,86,Scratch,2.34
92072,120,10,20240626,2191,Scratch,4.21
92073,2,6,20241013,2218,Dent,4.0
92074,270,2,20230603,1524,Dent,1.86
92075,119,10,20221015,1949,Color Deviation,3.3
92076,233,10,20230326,784,Scratch,4.54
92077,438,9,20230223,1950,Dent,2.46
92078,204,10,20240721,2323,Color Deviation,2.78
92079,293,9,20240625,2400,Dent,3.89
92080,465,9,20230829,1488,Dent,4.52
92081,424,7,20240829,2333,Misalignment,1.63
92082,249,10,20221025,1158,Scratch,3.01
92083,381,3,20220301,66,Dent,4.72
92084,94,7,20230111,311,Misalignment,2.32
92085,358,8,20231125,2891,Dent,3.42
92086,288,10,20240216,1515,Scratch,2.25
92087,149,7,20230308,841,Misalignment,1.58
92088,123,4,20220709,1016,Misalignment,4.25
92089,403,1,20230625,1054,Color Deviation,4.16
92090,362,2,20220713,2723,Dent,3.42
92091,477,10,20220903,1997,Misalignment,1.99
92092,160,6,20241209,2994,Color Deviation,1.95
92093,153,9,20240218,2279,Dent,4.85
92094,325,5,20221027,1925,Misalignment,4.23
92095,447,8,20220407,2570,Color Deviation,4.13
92096,407,6,20230926,1388,Color Deviation,2.53
92097,440,7,20240922,1683,Misalignment,1.12
92098,132,10,20220319,550,Scratch,2.33
92099,338,5,20230829,2367,Color Deviation,4.67
92100,157,6,20220130,604,Dent,2.64
92101,186,5,20240421,1832,Color Deviation,2.17
92102,214,1,20220303,1082,Scratch,3.75
92103,144,7,20230626,148,Color Deviation,3.46
92104,15,4,20230401,2034,Scratch,1.85
92105,346,5,20240510,2134,Scratch,4.79
92106,145,8,20240908,2125,Scratch,2.85
92107,95,4,20231110,1750,Misalignment,1.52
92108,328,1,20220610,2098,Scratch,3.43
92109,388,4,20230919,1735,Scratch,3.81
92110,286,5,20240617,913,Dent,2.16
92111,392,3,20220310,1124,Color Deviation,2.54
92112,50,1,20220629,154,Color Deviation,4.38
92113,232,9,20220502,2787,Scratch,2.74
92114,287,2,20240621,237,Misalignment,0.67
92115,467,9,20230323,467,Dent,2.39
92116,222,1,20230428,766,Color Deviation,0.94
92117,51,6,20220130,2745,Misalignment,3.98
92118,439,10,20221122,809,Misalignment,1.13
92119,292,4,20231112,1198,Color Deviation,4.47
92120,179,9,20221211,2770,Misalignment,2.97
92121,446,6,20240903,2807,Misalignment,4.36
92122,363,9,20230615,263,Scratch,3.78
92123,148,10,20220323,112,Dent,4.21
92124,73,1,20231123,434,Color Deviation,4.59
92125,313,3,20230903,1113,Dent,4.32
92126,61,3,20221029,1375,Dent,2.38
92127,488,8,20230807,962,Misalignment,3.33
92128,323,6,20221128,964,Misalignment,3.65
92129,297,2,20221231,998,Color Deviation,2.98
92130,84,10,20221129,872,Scratch,2.1
92131,241,9,20220730,628,Misalignment,4.4
92132,383,1,20220718,187,Dent,2.01
92133,167,9,20220302,2060,Scratch,1.92
92134,436,6,20230518,921,Color Deviation,1.25
92135,139,4,20230623,2382,Misalignment,3.18
92136,350,10,20221227,1529,Color Deviation,4.98
92137,81,8,20231123,2109,Color Deviation,4.18
92138,433,2,20220314,1776,Misalignment,3.52
92139,494,2,20241118,2464,Scratch,4.49
92140,118,5,20220205,20,Color Deviation,3.34
92141,172,2,20241209,629,Misalignment,3.54
92142,354,4,20220528,2964,Color Deviation,1.77
92143,424,7,20230429,1847,Scratch,3.03
92144,17,4,20240124,1822,Misalignment,1.52
92145,139,10,20231119,283,Color Deviation,3.18
92146,134,9,20221213,532,Scratch,4.55
92147,257,10,20220103,1529,Color Deviation,1.74
92148,288,2,20240411,2195,Color Deviation,1.69
92149,243,8,20221216,2213,Dent,4.88
92150,465,6,20240612,381,Misalignment,2.69
92151,467,8,20240113,1181,Color Deviation,3.9
92152,186,6,20221109,1752,Scratch,3.48
92153,438,6,20230927,679,Scratch,2.94
92154,7,10,20220801,1278,Scratch,1.46
92155,284,9,20221207,1182,Misalignment,1.51
92156,437,2,20230602,1025,Scratch,3.24
92157,114,3,20230807,506,Dent,2.33
92158,282,3,20230602,220,Misalignment,1.05
92159,191,7,20221006,2310,Misalignment,2.42
92160,293,5,20220819,196,Scratch,0.83
92161,278,6,20240108,1103,Misalignment,0.78
92162,307,5,20240619,2011,Color Deviation,3.51
92163,273,8,20220218,151,Color Deviation,3.86
92164,178,10,20220706,2634,Scratch,3.82
92165,292,3,20230327,479,Misalignment,4.86
92166,7,5,20220808,300,Misalignment,4.61
92167,88,7,20220621,2709,Color Deviation,4.34
92168,9,3,20231124,2180,Dent,2.49
92169,44,2,20230103,2117,Misalignment,3.95
92170,332,8,20230519,2566,Misalignment,0.98
92171,150,10,20240901,468,Misalignment,1.15
92172,100,1,20220516,2522,Misalignment,2.18
92173,424,9,20240731,1457,Color Deviation,2.83
92174,27,4,20241127,1265,Color Deviation,3.4
92175,65,9,20220330,2249,Scratch,4.31
92176,159,9,20240223,2806,Dent,4.21
92177,471,2,20230107,455,Dent,2.05
92178,222,8,20220108,2270,Scratch,1.53
92179,12,3,20240404,1857,Scratch,3.3
92180,283,6,20240116,1047,Dent,4.92
92181,239,9,20240504,118,Misalignment,4.52
92182,48,9,20231204,1421,Scratch,4.3
92183,24,4,20220629,1200,Dent,4.86
92184,188,2,20220123,387,Scratch,1.18
92185,433,4,20231211,21,Dent,0.93
92186,490,3,20240706,2667,Dent,4.0
92187,110,4,20240305,2852,Color Deviation,4.81
92188,111,7,20230424,2201,Scratch,2.74
92189,362,9,20240726,2993,Scratch,3.96
92190,105,10,20231124,2494,Misalignment,2.75
92191,36,3,20220427,1126,Dent,1.58
92192,31,7,20240607,2945,Scratch,3.85
92193,50,9,20241129,2484,Scratch,3.28
92194,445,7,20241014,149,Dent,1.91
92195,358,2,20241104,1286,Scratch,1.59
92196,371,3,20220831,388,Dent,2.61
92197,77,3,20220619,2837,Scratch,4.98
92198,384,5,20230219,626,Color Deviation,1.37
92199,13,9,20241031,1572,Color Deviation,3.26
92200,61,7,20231205,423,Scratch,2.41
92201,208,9,20220402,975,Color Deviation,0.8
92202,258,8,20230902,2940,Misalignment,4.19
92203,270,2,20220809,1699,Color Deviation,1.13
92204,177,7,20240124,2105,Color Deviation,1.38
92205,108,1,20231115,2725,Scratch,1.21
92206,86,6,20230822,1045,Scratch,2.38
92207,246,1,20230222,415,Color Deviation,4.91
92208,232,10,20220906,1604,Color Deviation,1.91
92209,395,3,20230707,329,Color Deviation,1.42
92210,403,2,20220528,2858,Misalignment,4.11
92211,224,2,20220417,1526,Color Deviation,1.41
92212,307,7,20220705,239,Misalignment,0.83
92213,204,2,20220401,1642,Misalignment,2.56
92214,291,1,20230819,203,Scratch,1.13
92215,124,2,20240807,1918,Scratch,3.39
92216,344,7,20231018,2587,Dent,2.81
92217,28,1,20231209,2283,Misalignment,4.46
92218,428,4,20230823,630,Dent,1.76
92219,443,5,20220117,2331,Scratch,3.73
92220,84,2,20230616,2024,Color Deviation,2.82
92221,373,7,20230129,1935,Misalignment,0.95
92222,52,4,20220102,1837,Dent,3.73
92223,367,6,20230212,1220,Misalignment,3.95
92224,170,2,20240518,1476,Dent,2.71
92225,390,10,20240927,1493,Color Deviation,2.79
92226,81,4,20240921,2324,Misalignment,1.51
92227,431,8,20230809,1279,Scratch,2.9
92228,1,5,20231224,1329,Color Deviation,0.95
92229,54,3,20220329,967,Color Deviation,2.28
92230,177,10,20240514,2919,Dent,3.13
92231,129,5,20220426,434,Color Deviation,0.97
92232,360,4,20221116,1109,Misalignment,4.5
92233,348,5,20220604,2457,Scratch,4.62
92234,199,9,20231027,837,Scratch,3.24
92235,34,6,20230723,587,Scratch,4.17
92236,55,1,20230603,73,Dent,3.58
92237,175,5,20220126,2571,Dent,1.05
92238,265,7,20220707,386,Scratch,1.44
92239,122,10,20240505,61,Scratch,4.23
92240,292,6,20231224,707,Scratch,3.95
92241,5,6,20220907,2285,Color Deviation,4.78
92242,186,3,20220107,1404,Misalignment,1.16
92243,288,5,20221026,1314,Color Deviation,4.7
92244,353,2,20241124,1333,Dent,3.45
92245,140,8,20240312,1477,Scratch,3.47
92246,9,2,20231111,1026,Color Deviation,3.39
92247,422,8,20230518,554,Misalignment,1.14
92248,10,5,20220305,2554,Dent,3.2
92249,490,10,20240408,889,Dent,3.34
92250,337,8,20230101,2219,Color Deviation,0.78
92251,93,9,20220223,1351,Color Deviation,2.58
92252,194,10,20240714,2096,Dent,1.21
92253,310,8,20240329,766,Misalignment,4.91
92254,112,9,20220425,537,Misalignment,2.46
92255,382,7,20231118,2158,Dent,0.94
92256,51,7,20220330,159,Dent,2.95
92257,317,3,20240104,2787,Color Deviation,0.52
92258,308,5,20240530,1703,Scratch,1.07
92259,23,3,20240405,1347,Dent,4.4
92260,123,9,20220906,1344,Scratch,1.27
92261,388,6,20221111,762,Dent,3.08
92262,444,4,20241105,1012,Scratch,4.12
92263,342,2,20230506,1516,Dent,2.36
92264,441,5,20240505,1897,Scratch,3.6
92265,79,2,20230502,1300,Scratch,4.9
92266,222,5,20220821,1342,Scratch,2.88
92267,120,7,20221102,1299,Color Deviation,2.86
92268,95,4,20230116,1196,Misalignment,2.19
92269,399,8,20240410,2109,Color Deviation,4.35
92270,240,3,20240619,223,Misalignment,3.08
92271,201,7,20220613,2282,Misalignment,1.31
92272,177,5,20241022,994,Scratch,4.72
92273,201,1,20230105,702,Scratch,3.64
92274,397,3,20230518,1410,Dent,1.78
92275,123,7,20220119,123,Dent,1.01
92276,120,4,20220321,2538,Dent,1.82
92277,443,2,20230530,2641,Scratch,1.13
92278,275,1,20220526,2892,Scratch,4.79
92279,281,9,20230419,1850,Dent,1.21
92280,267,10,20231026,30,Dent,1.27
92281,387,10,20221228,1341,Misalignment,1.09
92282,65,7,20240917,1636,Misalignment,3.01
92283,284,1,20220515,2097,Color Deviation,2.44
92284,235,5,20241205,1874,Scratch,1.98
92285,135,4,20221215,1717,Dent,3.9
92286,425,7,20240313,579,Dent,2.68
92287,173,6,20240202,2632,Scratch,3.01
92288,94,9,20231230,2638,Scratch,3.63
92289,353,3,20221114,2130,Color Deviation,1.84
92290,321,6,20230118,1482,Color Deviation,3.74
92291,175,8,20230507,896,Scratch,2.72
92292,302,6,20220607,555,Color Deviation,1.6
92293,56,6,20230721,2038,Misalignment,4.93
92294,485,3,20241125,2144,Scratch,2.99
92295,97,9,20230307,1480,Color Deviation,2.79
92296,308,8,20240209,2834,Color Deviation,2.55
92297,24,9,20220603,2858,Misalignment,0.52
92298,485,1,20241011,1007,Dent,3.83
92299,50,8,20230429,1926,Misalignment,4.92
92300,369,9,20240828,2523,Misalignment,0.8
92301,134,10,20220824,2629,Scratch,2.97
92302,55,9,20240422,1583,Dent,2.67
92303,415,8,20221217,1491,Misalignment,4.54
92304,200,3,20230906,1647,Misalignment,4.31
92305,256,7,20240201,1943,Color Deviation,3.68
92306,478,9,20220126,2548,Dent,3.51
92307,66,10,20240608,1124,Scratch,1.86
92308,76,5,20240917,2552,Dent,2.22
92309,165,2,20240420,679,Scratch,4.46
92310,208,7,20230216,1696,Scratch,0.82
92311,365,2,20220827,1313,Misalignment,3.83
92312,152,5,20240713,80,Misalignment,1.31
92313,316,5,20230203,2074,Dent,3.82
92314,241,10,20230904,525,Color Deviation,4.99
92315,317,8,20230820,1633,Dent,1.29
92316,334,4,20230405,514,Misalignment,4.42
92317,110,2,20230806,772,Misalignment,3.91
92318,13,8,20220531,800,Dent,4.88
92319,423,2,20230919,1343,Scratch,3.58
92320,431,1,20230525,210,Dent,4.92
92321,267,4,20220831,436,Dent,0.57
92322,465,4,20220509,2645,Scratch,2.48
92323,439,10,20241218,1377,Misalignment,1.21
92324,470,10,20240411,2803,Scratch,1.08
92325,412,2,20230305,2557,Scratch,4.08
92326,478,5,20220206,2368,Scratch,1.54
92327,49,6,20240216,289,Scratch,2.33
92328,99,10,20231207,2713,Dent,3.45
92329,480,9,20240619,1043,Dent,4.49
92330,293,9,20220114,2798,Dent,1.35
92331,82,3,20220202,1503,Dent,3.19
92332,16,1,20241115,988,Dent,3.21
92333,287,6,20220109,2120,Dent,4.58
92334,31,8,20221020,2908,Scratch,1.27
92335,78,5,20241226,253,Dent,1.61
92336,184,8,20221105,976,Dent,3.67
92337,151,8,20241003,2800,Dent,3.12
92338,311,7,20220313,1725,Scratch,3.85
92339,104,1,20220305,1188,Misalignment,4.81
92340,8,6,20240104,2525,Scratch,4.36
92341,170,5,20230529,2553,Misalignment,3.7
92342,325,9,20240404,571,Dent,2.09
92343,321,2,20230527,2491,Color Deviation,4.03
92344,164,9,20220817,2810,Scratch,3.62
92345,137,6,20220719,1051,Color Deviation,4.55
92346,341,4,20240218,1624,Misalignment,4.01
92347,232,1,20230215,221,Dent,4.73
92348,84,6,20220623,1045,Color Deviation,2.66
92349,461,7,20231124,250,Misalignment,3.88
92350,155,1,20230929,1779,Color Deviation,1.31
92351,143,8,20220101,1280,Color Deviation,3.98
92352,141,4,20220212,1730,Color Deviation,2.91
92353,497,8,20240510,2232,Scratch,3.33
92354,36,6,20240215,2407,Color Deviation,2.22
92355,453,2,20230628,1193,Dent,3.4
92356,74,3,20240511,2204,Scratch,1.67
92357,287,1,20220911,2852,Misalignment,1.14
92358,53,1,20230531,1559,Misalignment,2.22
92359,460,6,20241229,110,Misalignment,3.16
92360,8,10,20241123,730,Dent,1.97
92361,240,2,20240224,1766,Misalignment,2.4
92362,3,10,20240710,1066,Scratch,1.55
92363,480,8,20240313,2339,Dent,1.73
92364,203,9,20241101,161,Color Deviation,2.65
92365,191,5,20230816,1321,Misalignment,1.63
92366,214,6,20220512,1704,Scratch,3.62
92367,325,6,20240416,146,Color Deviation,0.57
92368,194,5,20221109,1617,Misalignment,1.46
92369,198,10,20220506,2511,Misalignment,2.26
92370,346,5,20240331,2249,Misalignment,2.37
92371,320,5,20240202,2783,Misalignment,4.1
92372,136,7,20240401,897,Dent,4.48
92373,500,5,20220507,955,Scratch,3.41
92374,410,7,20240722,1728,Dent,2.81
92375,155,5,20220917,1275,Misalignment,4.06
92376,355,8,20220127,1456,Dent,1.16
92377,446,5,20230131,1453,Scratch,3.49
92378,278,9,20220723,2318,Misalignment,1.8
92379,397,6,20240818,1307,Misalignment,0.5
92380,133,10,20240824,182,Color Deviation,2.11
92381,415,6,20230817,758,Misalignment,1.37
92382,11,9,20231126,1544,Misalignment,2.2
92383,413,6,20230909,359,Misalignment,2.97
92384,261,2,20220418,671,Scratch,0.72
92385,422,1,20240403,2465,Misalignment,0.6
92386,148,4,20240127,1014,Misalignment,1.31
92387,37,10,20220408,2970,Color Deviation,1.64
92388,103,8,20220818,2609,Misalignment,0.52
92389,439,9,20240924,2610,Misalignment,4.78
92390,59,8,20221002,1193,Misalignment,0.97
92391,122,4,20230127,833,Color Deviation,0.87
92392,497,1,20241121,1601,Scratch,3.78
92393,82,6,20231104,2497,Misalignment,4.58
92394,9,4,20220118,1190,Scratch,3.36
92395,74,5,20230508,559,Color Deviation,3.4
92396,393,9,20230805,1380,Misalignment,2.59
92397,130,2,20230414,2107,Color Deviation,4.5
92398,82,5,20240705,2978,Scratch,3.29
92399,250,4,20230313,2824,Dent,2.17
92400,475,8,20221206,1728,Scratch,2.7
92401,443,2,20240320,608,Dent,1.01
92402,136,7,20230408,1717,Scratch,0.99
92403,215,9,20220625,2231,Misalignment,1.62
92404,136,3,20240310,244,Scratch,3.48
92405,87,7,20240521,1304,Misalignment,2.52
92406,291,2,20240926,1373,Scratch,2.75
92407,213,8,20231222,295,Scratch,2.6
92408,471,9,20230108,2379,Color Deviation,4.53
92409,198,5,20240522,383,Dent,2.36
92410,86,3,20230712,268,Scratch,1.42
92411,182,2,20220326,1740,Scratch,0.86
92412,21,10,20241021,94,Color Deviation,1.36
92413,437,8,20240113,1917,Dent,4.14
92414,20,10,20230131,970,Scratch,3.34
92415,275,6,20240915,835,Color Deviation,3.1
92416,51,9,20241104,1648,Misalignment,2.89
92417,205,5,20220825,224,Misalignment,4.45
92418,19,9,20220823,2194,Scratch,3.28
92419,386,6,20221217,655,Misalignment,2.14
92420,109,8,20230104,1734,Scratch,4.47
92421,438,3,20231107,120,Dent,4.27
92422,333,9,20240819,635,Color Deviation,4.71
92423,363,4,20220630,947,Color Deviation,3.9
92424,104,7,20220523,2965,Dent,1.2
92425,288,10,20230618,1409,Color Deviation,2.67
92426,201,8,20220926,2062,Misalignment,4.61
92427,238,10,20231123,2861,Dent,3.64
92428,280,10,20220628,1164,Misalignment,4.91
92429,443,7,20230407,2588,Scratch,3.75
92430,157,7,20220926,119,Misalignment,3.17
92431,211,4,20230131,2234,Misalignment,3.76
92432,217,1,20220514,2637,Dent,0.63
92433,23,2,20230726,1595,Color Deviation,0.94
92434,13,1,20221025,2978,Scratch,4.75
92435,379,10,20220802,451,Scratch,4.3
92436,410,3,20220601,831,Misalignment,4.6
92437,469,5,20220201,142,Dent,4.21
92438,138,2,20231231,2356,Scratch,4.44
92439,459,3,20231211,2997,Dent,4.97
92440,288,9,20230120,1160,Scratch,4.07
92441,171,10,20220627,616,Dent,3.96
92442,96,2,20230206,467,Scratch,2.6
92443,308,5,20230124,499,Misalignment,1.21
92444,483,6,20230806,2606,Color Deviation,3.24
92445,464,7,20240306,2705,Misalignment,2.72
92446,449,3,20230502,1810,Scratch,4.11
92447,345,10,20220706,620,Dent,0.76
92448,41,6,20230618,2061,Scratch,0.9
92449,290,7,20230414,244,Color Deviation,1.43
92450,406,2,20231229,1358,Scratch,4.45
92451,395,8,20230708,617,Scratch,4.53
92452,292,7,20230528,55,Scratch,2.78
92453,325,7,20221105,2431,Scratch,1.32
92454,98,6,20240416,1835,Dent,3.1
92455,401,3,20230216,354,Scratch,2.06
92456,116,4,20220514,2615,Color Deviation,1.09
92457,293,8,20220107,1359,Misalignment,4.09
92458,476,6,20231107,1463,Misalignment,3.62
92459,433,1,20220502,2351,Scratch,0.97
92460,41,10,20241025,1396,Color Deviation,3.09
92461,218,10,20231109,2676,Dent,2.98
92462,408,1,20220917,1942,Color Deviation,1.8
92463,468,2,20240924,173,Misalignment,2.37
92464,39,1,20230327,1386,Misalignment,3.32
92465,161,6,20230802,1460,Color Deviation,0.98
92466,469,8,20241013,280,Misalignment,1.59
92467,398,6,20220602,2791,Scratch,4.02
92468,200,3,20231227,2197,Misalignment,2.23
92469,309,10,20221003,2890,Misalignment,2.31
92470,273,3,20231222,692,Dent,2.51
92471,198,9,20220626,349,Misalignment,2.58
92472,120,4,20240314,1968,Dent,1.49
92473,142,7,20230630,1143,Dent,3.43
92474,359,9,20240507,2622,Scratch,2.8
92475,130,7,20240629,1550,Color Deviation,4.86
92476,131,10,20241106,2797,Misalignment,2.81
92477,459,8,20220809,1288,Dent,0.75
92478,178,5,20231031,671,Dent,4.88
92479,80,8,20220305,1663,Scratch,2.94
92480,266,6,20220409,2999,Misalignment,1.8
92481,170,3,20231226,1664,Dent,1.71
92482,25,9,20220220,383,Scratch,0.92
92483,285,4,20220916,453,Color Deviation,4.33
92484,81,2,20230104,1790,Misalignment,1.44
92485,460,10,20240713,1960,Color Deviation,3.71
92486,73,9,20220929,756,Scratch,2.99
92487,13,6,20240702,2145,Color Deviation,4.88
92488,410,7,20240331,52,Color Deviation,1.44
92489,255,9,20241116,2426,Dent,2.45
92490,301,8,20230711,2692,Color Deviation,1.25
92491,470,4,20220323,1713,Dent,1.06
92492,419,2,20240103,1978,Misalignment,1.36
92493,72,2,20240430,1808,Color Deviation,1.76
92494,236,7,20241127,1778,Scratch,0.98
92495,413,6,20241207,2256,Misalignment,3.44
92496,437,5,20240528,1897,Misalignment,1.07
92497,430,2,20241222,1530,Scratch,3.58
92498,245,6,20220612,2804,Scratch,4.29
92499,422,9,20220427,2154,Color Deviation,1.33
92500,395,8,20220907,1342,Color Deviation,0.83
92501,174,4,20241023,1133,Scratch,4.99
92502,356,3,20240913,529,Dent,4.49
92503,245,9,20230529,384,Dent,1.67
92504,222,6,20220525,1997,Color Deviation,4.03
92505,459,4,20231228,2062,Color Deviation,2.77
92506,40,7,20240122,816,Color Deviation,0.8
92507,308,8,20231118,1112,Color Deviation,3.72
92508,227,4,20230714,2397,Dent,1.52
92509,241,4,20231207,1601,Scratch,2.06
92510,150,6,20240514,503,Misalignment,2.79
92511,303,3,20240302,422,Dent,4.02
92512,6,1,20231027,1964,Color Deviation,1.3
92513,291,8,20220521,2432,Color Deviation,2.44
92514,301,10,20241219,837,Misalignment,3.05
92515,444,1,20231104,999,Scratch,2.07
92516,366,9,20240213,1742,Color Deviation,1.65
92517,178,5,20220529,2082,Dent,3.04
92518,309,8,20220614,1432,Scratch,1.87
92519,166,8,20220311,2891,Color Deviation,2.52
92520,349,6,20230903,2117,Scratch,1.55
