event_id,machine_id,plant_id,date_key,fault_id,operator_id,downtime_minutes
60622,409,9,20220803,4,1771,162
60623,379,3,20220102,4,1121,48
60624,323,6,20241014,1,1284,78
60625,154,5,20240723,2,567,148
60626,325,5,20241219,4,472,204
60627,207,2,20240217,2,1578,180
60628,253,1,20230314,5,563,34
60629,271,7,20231004,5,546,159
60630,271,7,20220621,2,1941,165
60631,225,3,20240118,5,369,54
60632,58,5,20230924,1,1105,38
60633,378,6,20221227,3,936,237
60634,52,3,20220317,5,2959,123
60635,390,1,20231203,2,1534,147
60636,416,6,20231005,5,2448,144
60637,455,7,20240729,3,1202,218
60638,194,10,20220602,5,2682,28
60639,23,5,20230526,3,759,26
60640,454,3,20240811,3,1596,206
60641,97,3,20240729,1,2414,239
60642,35,5,20230619,4,2196,77
60643,484,7,20230316,4,885,97
60644,210,2,20240124,2,2867,157
60645,333,1,20241201,5,1844,81
60646,55,5,20220225,2,118,73
60647,43,5,20240113,2,616,121
60648,228,6,20220905,5,281,159
60649,406,3,20220203,4,2629,140
60650,111,5,20241128,3,580,193
60651,325,3,20241231,3,2124,173
60652,248,6,20230916,1,442,50
60653,5,10,20240219,3,2131,195
60654,471,5,20240415,4,1474,27
60655,453,1,20231117,4,2402,173
60656,26,6,20220831,5,1505,217
60657,112,6,20241121,4,695,68
60658,311,9,20220103,2,2055,217
60659,198,9,20220512,1,37,61
60660,373,8,20231117,4,1326,41
60661,313,8,20241128,1,1377,155
60662,48,4,20230117,5,2889,143
60663,441,6,20230524,5,294,209
60664,319,2,20220720,5,2095,80
60665,266,10,20220110,4,56,134
60666,217,10,20240903,5,1336,209
60667,187,4,20230205,3,2735,100
60668,127,7,20220810,4,2351,84
60669,332,6,20230712,5,1730,177
60670,242,3,20230507,5,2057,155
60671,346,5,20220219,4,2598,80
60672,49,10,20230927,5,406,10
60673,220,7,20240614,5,2732,162
60674,25,2,20230325,1,5,26
60675,486,4,20220210,3,681,201
60676,85,7,20230628,5,1555,221
60677,357,8,20231230,1,1448,164
60678,450,8,20240722,2,2535,236
60679,290,2,20231224,3,2373,192
60680,423,4,20230117,2,524,122
60681,181,6,20230209,4,2201,15
60682,14,7,20220314,5,1064,12
60683,400,7,20220119,1,1038,35
60684,489,1,20230804,4,1798,39
60685,463,3,20240928,3,1496,177
60686,169,9,20220920,1,1640,82
60687,311,5,20230413,2,1187,175
60688,88,1,20241028,5,1071,152
60689,9,4,20230711,5,737,101
60690,373,10,20230223,2,2207,66
60691,101,7,20220319,1,490,197
60692,264,9,20230608,2,1673,90
60693,180,1,20220722,4,2139,234
60694,149,5,20230315,1,54,179
60695,357,4,20240409,4,1016,223
60696,314,4,20240318,5,632,194
60697,68,6,20220508,3,67,134
60698,292,7,20220630,2,2236,30
60699,231,2,20241214,1,2420,179
60700,185,8,20231102,3,2955,204
60701,396,6,20230831,1,1081,226
60702,467,5,20221104,5,2952,135
60703,130,1,20240929,5,1700,43
60704,275,2,20231028,1,1087,204
60705,175,4,20240831,1,248,156
60706,247,10,20220817,4,31,49
60707,254,6,20240913,5,2222,66
60708,34,1,20240217,2,2121,20
60709,83,5,20220906,1,1127,158
60710,341,6,20240906,1,861,67
60711,105,3,20230827,2,785,178
60712,243,9,20220618,1,2531,154
60713,45,10,20220412,1,2755,203
60714,334,2,20241105,3,907,117
60715,143,4,20230411,4,1900,74
60716,356,7,20240712,5,1139,136
60717,272,6,20230214,5,106,16
60718,206,9,20230909,4,2798,227
60719,112,6,20231125,2,597,227
60720,297,6,20230424,2,1669,56
60721,127,7,20231228,5,1404,65
60722,284,3,20221222,3,2627,98
60723,381,4,20220825,4,1653,146
60724,397,7,20240523,1,2503,215
60725,79,2,20220301,2,681,106
60726,109,2,20240314,3,768,151
60727,321,6,20240122,1,1502,179
60728,385,9,20231219,3,2698,53
60729,213,9,20221007,2,438,183
60730,442,3,20230722,5,6,214
60731,357,10,20220924,2,1405,180
60732,98,1,20240612,5,1361,70
60733,326,4,20221105,5,1955,23
60734,63,4,20240320,2,1498,90
60735,299,7,20220520,4,474,114
60736,423,10,20220727,5,147,47
60737,476,9,20221103,4,923,19
60738,110,9,20241228,1,827,55
60739,331,2,20240308,2,1261,174
60740,23,6,20240201,2,1345,85
60741,15,1,20240623,1,2205,169
60742,243,7,20220814,1,2442,125
60743,339,3,20230223,2,1166,147
60744,217,3,20241102,5,2525,225
60745,383,2,20230324,4,1319,197
60746,111,5,20230517,4,259,177
60747,445,7,20220531,1,1947,224
60748,124,6,20240226,2,2881,133
60749,402,3,20241205,5,160,182
60750,414,3,20231107,2,2857,150
60751,484,7,20241117,4,800,167
60752,28,2,20220120,3,1867,135
60753,167,5,20221008,4,1745,167
60754,417,2,20240329,2,1795,151
60755,353,5,20240526,4,2011,51
60756,313,9,20240228,1,1669,167
60757,317,1,20230912,1,1539,71
60758,288,10,20230204,5,68,163
60759,417,9,20230112,2,2106,161
60760,153,10,20231230,4,1998,82
60761,131,4,20241210,4,2732,173
60762,59,2,20220802,4,1348,214
60763,179,3,20220108,4,2047,112
60764,340,3,20240402,4,453,190
60765,276,4,20221125,1,2722,175
60766,420,4,20240428,4,1222,186
60767,392,9,20231222,4,2567,176
60768,286,4,20220917,3,972,217
60769,125,6,20220824,1,1115,114
60770,93,2,20231021,1,1107,140
60771,475,3,20230529,5,1028,155
60772,338,1,20231113,3,1894,227
60773,339,10,20240326,4,755,121
60774,207,5,20241114,4,1439,86
60775,235,9,20241027,1,2178,62
60776,305,4,20230704,4,437,223
60777,469,1,20240428,5,436,239
60778,114,7,20230629,3,186,11
60779,44,4,20241027,4,2866,135
60780,489,7,20221121,3,2106,201
60781,51,7,20220128,3,1889,137
60782,399,9,20230209,4,2187,223
60783,344,9,20221015,1,489,13
60784,321,8,20220319,4,1681,32
60785,397,6,20230326,4,733,192
60786,436,2,20221122,5,1801,196
60787,111,1,20230407,3,234,141
60788,96,5,20231007,4,15,133
60789,237,4,20221101,3,2795,79
60790,156,1,20240321,1,2889,150
60791,337,7,20241105,4,2387,93
60792,149,5,20221113,1,1708,161
60793,124,4,20230721,3,2480,35
60794,86,4,20220621,4,2981,234
60795,56,5,20220311,4,1178,164
60796,409,8,20220407,1,456,106
60797,358,3,20220627,4,2433,98
60798,27,8,20240617,5,371,166
60799,108,6,20221219,4,1798,191
60800,495,4,20230106,3,1366,142
60801,336,4,20220702,4,1559,127
60802,185,7,20230112,2,1683,139
60803,160,3,20240702,5,1760,196
60804,452,9,20220626,4,909,53
60805,395,3,20220418,3,1124,120
60806,258,2,20240121,3,1298,184
60807,184,10,20220912,2,639,28
60808,9,1,20220211,2,807,200
60809,343,7,20240315,2,511,65
60810,228,6,20240314,3,1040,152
60811,103,4,20240826,2,1386,41
60812,85,6,20220615,4,1687,78
60813,266,3,20220509,5,2752,228
60814,463,2,20240911,3,647,134
60815,379,5,20230804,5,2056,81
60816,436,4,20230407,3,863,149
60817,394,8,20220502,1,746,226
60818,224,9,20240211,1,1804,150
60819,283,3,20231103,2,2307,23
60820,140,8,20231220,4,2512,214
60821,29,3,20241015,2,1762,26
60822,73,5,20230221,3,1976,21
60823,249,10,20230702,3,188,137
60824,258,5,20220516,1,842,237
60825,492,5,20230402,5,699,201
60826,492,4,20240115,3,2947,74
60827,337,4,20220613,5,1307,65
60828,219,5,20230426,4,2709,220
60829,454,8,20231111,3,1523,27
60830,278,4,20240605,5,2695,58
60831,124,8,20221217,1,628,145
60832,159,10,20230814,2,2238,165
60833,180,5,20231214,4,1931,116
60834,52,9,20220830,3,2566,111
60835,432,9,20240511,3,2997,175
60836,342,5,20220530,5,1528,171
60837,266,9,20230912,3,936,224
60838,128,10,20220222,4,1489,14
60839,396,1,20240225,2,443,235
60840,131,7,20220223,4,1900,141
60841,90,5,20230308,1,2561,93
60842,293,1,20230429,1,18,208
60843,86,5,20230304,2,1354,171
60844,96,8,20220509,2,2442,238
60845,160,9,20220915,4,1299,135
60846,184,10,20241218,3,973,22
60847,142,8,20220202,3,1373,24
60848,372,2,20221126,5,1540,69
60849,132,8,20221205,1,2957,36
60850,432,10,20230121,3,458,185
60851,234,4,20231201,3,923,96
60852,194,1,20220710,1,1320,140
60853,310,2,20240417,3,506,101
60854,491,9,20240523,2,2045,175
60855,179,2,20241103,3,688,194
60856,183,1,20240801,1,364,186
60857,354,1,20231228,2,1816,217
60858,114,8,20240221,4,1382,158
60859,107,7,20241105,3,851,118
60860,290,2,20230602,2,2235,95
60861,183,2,20241117,5,2319,51
60862,448,3,20221108,5,2924,224
60863,314,9,20230614,4,1223,30
60864,114,7,20230912,4,479,137
60865,218,2,20220304,1,1585,219
60866,432,4,20220825,4,1470,132
60867,15,2,20240403,1,2338,130
60868,374,6,20230104,1,1872,75
60869,321,2,20231012,3,2359,231
60870,59,5,20231225,5,2601,120
60871,177,4,20220819,2,708,220
60872,12,5,20240104,4,2345,134
60873,341,7,20240224,5,2101,170
60874,54,10,20230816,2,1984,164
60875,304,9,20221215,5,2326,146
60876,369,1,20231108,1,860,88
60877,140,5,20230918,2,1613,72
60878,377,5,20221101,2,1814,193
60879,274,8,20220821,3,58,28
60880,302,5,20220210,1,616,214
60881,178,1,20230621,4,1289,18
60882,342,8,20230430,1,525,181
60883,119,10,20220514,1,1326,205
60884,114,6,20240811,3,2908,66
60885,402,7,20230816,2,321,111
60886,236,6,20230623,2,276,213
60887,465,2,20220127,3,2421,146
60888,137,1,20220117,4,789,126
60889,224,9,20230209,4,2800,14
60890,184,8,20240909,4,2018,172
60891,262,1,20230107,3,2657,97
60892,288,5,20220108,2,2336,88
60893,350,6,20230507,5,214,131
60894,421,9,20230717,5,2523,183
60895,234,9,20220118,2,417,123
60896,169,1,20240705,1,2215,101
60897,2,3,20230705,1,1598,27
60898,392,6,20221027,5,548,136
60899,461,4,20230629,1,34,237
60900,498,6,20220306,1,1153,229
60901,360,6,20220413,4,1313,32
60902,336,9,20221013,2,1772,123
60903,61,4,20220422,5,2872,71
60904,139,1,20230630,5,2792,187
60905,110,6,20220824,2,281,171
60906,456,3,20231231,5,379,141
60907,244,6,20241026,5,2493,35
60908,96,3,20240104,3,315,220
60909,386,1,20220827,2,2464,80
60910,183,9,20240709,2,2885,234
60911,209,10,20220629,4,1246,106
60912,190,5,20230901,3,1244,15
60913,58,8,20241112,3,2140,40
60914,223,3,20230701,1,843,153
60915,221,5,20230516,1,1227,79
60916,163,3,20240315,1,1230,176
60917,258,9,20221218,1,124,77
60918,275,2,20221221,5,1596,228
60919,232,9,20240615,1,1646,203
60920,270,4,20231111,1,675,143
60921,138,5,20241126,2,2637,196
60922,20,1,20231123,3,2586,104
60923,135,5,20230223,5,1006,105
60924,328,6,20220805,3,729,12
60925,404,6,20241211,3,1869,46
60926,468,10,20220506,3,1183,112
60927,299,5,20220318,3,2148,84
60928,76,5,20240928,2,2351,51
60929,470,1,20220519,3,1383,19
60930,282,8,20221001,1,315,97
60931,20,1,20220213,3,788,163
60932,237,2,20240502,4,2714,113
60933,6,2,20221114,4,2187,56
60934,49,10,20221030,5,1428,99
60935,299,1,20230525,2,2098,144
60936,480,4,20230409,4,1837,66
60937,31,1,20240730,3,1713,158
60938,77,2,20230126,2,18,148
60939,67,6,20240325,2,1868,49
60940,109,1,20230821,5,2593,64
60941,266,1,20230929,3,1345,110
60942,215,9,20240914,5,2265,132
60943,89,9,20220622,1,1718,56
60944,106,10,20240604,3,1782,55
60945,354,1,20220226,3,417,192
60946,170,5,20240501,1,2814,42
60947,145,7,20220217,5,2593,212
60948,142,8,20220216,5,2457,92
60949,330,5,20230709,3,1415,193
60950,13,2,20240304,2,1562,55
60951,21,8,20241212,2,1201,77
60952,17,5,20231022,5,2714,181
60953,213,3,20240207,2,62,69
60954,57,6,20221227,3,1628,40
60955,441,7,20220319,5,2033,84
60956,407,6,20230224,1,727,118
60957,439,1,20240207,5,199,214
60958,60,2,20230109,4,1101,84
60959,276,5,20240426,4,79,102
60960,302,9,20220902,4,2160,12
60961,22,6,20240925,5,1065,22
60962,451,10,20241109,4,2526,135
60963,176,10,20230723,1,1290,52
60964,310,5,20240226,3,1980,86
60965,437,9,20221004,2,2516,91
60966,215,1,20220824,3,2358,93
60967,476,5,20240513,4,2075,125
60968,80,1,20241027,5,187,66
60969,406,2,20220616,4,106,146
60970,97,3,20240515,3,2015,189
60971,491,7,20230802,3,1737,25
60972,189,2,20231112,5,2031,230
60973,338,2,20221226,4,1766,46
60974,92,3,20240815,4,424,108
60975,463,6,20240523,5,259,77
60976,423,3,20221217,5,38,194
60977,167,1,20240127,2,2514,227
60978,468,1,20230422,5,2536,75
60979,458,3,20230705,4,735,30
60980,458,2,20230614,3,1387,183
60981,244,10,20241209,4,661,125
60982,305,2,20240116,5,631,168
60983,3,7,20231020,3,1903,216
60984,104,6,20220312,5,1491,138
60985,79,5,20220815,5,1803,111
60986,20,8,20230328,2,1329,168
60987,485,3,20220725,4,49,125
60988,184,7,20220202,3,1337,157
60989,387,8,20230703,4,369,176
60990,332,3,20220911,4,1409,34
60991,420,7,20220724,1,2485,115
60992,359,9,20230127,3,2848,122
60993,408,9,20240523,1,91,103
60994,163,5,20240330,3,1954,80
60995,42,5,20221204,3,1210,41
60996,3,9,20220227,1,643,35
60997,445,1,20240126,4,1614,127
60998,13,9,20230516,3,73,89
60999,361,3,20220409,4,92,115
61000,367,10,20240223,5,1194,237
61001,202,10,20220730,3,1616,199
61002,181,5,20221106,5,1733,67
61003,203,6,20220812,2,2266,174
61004,195,10,20231114,5,254,237
61005,378,3,20230407,1,2591,128
61006,317,8,20230923,2,1133,221
61007,451,4,20230215,4,2692,200
61008,409,3,20231117,1,1028,105
61009,25,5,20240312,4,2256,139
61010,61,4,20230314,2,507,13
61011,87,4,20230609,2,396,38
61012,276,4,20240308,1,2944,57
61013,82,10,20230723,5,1518,109
61014,477,3,20221117,4,996,100
61015,333,7,20221209,3,11,58
61016,358,1,20230530,1,2245,148
61017,72,5,20240607,1,2887,232
61018,456,3,20220927,4,2031,161
61019,138,1,20220129,4,2900,93
61020,363,10,20220914,1,1190,133
61021,290,4,20230918,4,688,199
61022,413,4,20230925,5,2519,212
61023,37,9,20230824,5,442,106
61024,336,2,20220323,5,2939,37
61025,106,1,20230110,5,2110,146
61026,382,8,20240818,1,650,59
61027,172,7,20230831,5,2134,224
61028,406,6,20241206,3,1896,181
61029,383,8,20230810,2,688,169
61030,167,9,20240222,1,940,90
61031,336,5,20221224,5,2733,113
61032,209,4,20240510,1,943,68
61033,250,7,20240805,4,395,18
61034,474,10,20220718,2,2900,187
61035,149,3,20231207,2,2367,212
61036,156,5,20230501,3,2978,14
61037,253,6,20241112,2,1304,176
61038,475,2,20230404,1,1999,10
61039,136,8,20220407,3,218,78
61040,207,4,20240710,4,149,197
61041,284,5,20220817,2,1968,110
61042,70,7,20240511,5,1878,207
61043,329,5,20240927,2,122,32
61044,122,2,20230811,2,203,199
61045,262,7,20241123,5,2757,224
61046,486,6,20231121,4,1625,100
61047,260,9,20230227,2,2726,152
61048,97,5,20220113,4,687,26
61049,494,10,20240619,2,657,124
61050,368,2,20240208,3,2749,16
61051,457,4,20230815,1,2343,213
61052,296,3,20241223,4,2080,170
61053,483,3,20241127,4,1990,153
61054,179,10,20220604,2,2125,116
61055,374,8,20240319,5,2002,150
61056,4,7,20230811,3,191,144
61057,240,4,20240603,3,956,115
61058,157,4,20220702,2,1357,146
61059,370,5,20240114,1,571,57
61060,465,7,20220727,5,2276,228
61061,61,6,20230326,5,1178,149
61062,73,4,20220328,5,1538,122
61063,57,3,20230809,5,1452,25
61064,97,7,20221108,2,1112,164
61065,337,1,20240723,1,783,149
61066,58,6,20221031,2,1249,83
61067,176,7,20230904,2,2452,223
61068,323,10,20230211,1,602,124
61069,132,10,20241103,1,2295,192
61070,417,5,20240414,5,1438,87
61071,460,1,20230614,4,355,68
61072,288,5,20221230,2,2338,51
61073,7,10,20220118,2,1561,158
61074,156,9,20221110,5,568,90
61075,327,4,20231130,3,1147,92
61076,284,6,20220601,2,1963,181
61077,272,3,20221009,4,1891,115
61078,433,4,20241126,3,1042,63
61079,340,6,20241204,1,1999,109
61080,412,5,20230811,1,917,213
61081,176,8,20240516,3,2434,176
61082,76,1,20230723,3,861,28
61083,238,2,20241219,2,1398,168
61084,264,8,20230828,1,659,175
61085,426,1,20221014,1,2842,16
61086,484,9,20220129,4,457,238
61087,279,7,20230311,5,672,156
61088,306,2,20220504,1,1748,94
61089,455,5,20231102,5,1546,75
61090,408,9,20220819,3,2653,33
61091,444,6,20231003,5,1493,44
61092,173,2,20230710,1,1375,68
61093,89,7,20221014,2,172,211
61094,225,2,20230409,3,291,25
61095,364,8,20240726,2,792,176
61096,165,7,20240228,1,2379,151
61097,411,3,20220717,4,1420,71
61098,93,1,20240519,5,2029,65
61099,290,7,20230918,3,1026,68
61100,481,6,20240215,3,2561,126
61101,463,1,20240620,5,435,222
61102,213,3,20231214,4,1478,22
61103,402,4,20230621,1,2652,58
61104,334,10,20240103,1,1538,232
61105,437,6,20220923,2,2493,225
61106,250,10,20230930,3,1943,135
61107,74,10,20240822,3,2833,141
61108,44,10,20220722,4,2390,232
61109,468,4,20240221,1,2864,53
61110,422,10,20230101,3,2240,58
61111,245,4,20230427,4,578,80
61112,216,5,20241103,1,783,169
61113,110,5,20230129,2,1372,95
61114,436,1,20241229,5,1407,197
61115,9,4,20220114,1,900,122
61116,281,8,20230929,2,1458,73
61117,471,10,20230910,5,1244,61
61118,245,2,20230309,1,2000,197
61119,357,7,20240125,2,628,115
61120,72,8,20231226,4,630,194
61121,17,3,20240519,2,233,20
61122,21,4,20240119,1,2177,54
61123,400,5,20230118,4,391,105
61124,359,10,20220706,2,1767,151
61125,448,5,20230930,1,101,210
61126,443,6,20240804,1,528,41
61127,271,10,20230727,2,121,45
61128,179,5,20241025,4,2636,101
61129,182,6,20240329,3,211,164
61130,475,7,20221026,4,2111,71
61131,114,10,20240830,3,1039,239
61132,241,5,20240920,2,1118,167
61133,165,5,20220505,4,377,104
61134,69,6,20220430,4,2996,192
61135,254,4,20240103,3,1366,124
61136,438,3,20230216,2,2329,232
61137,88,4,20240823,5,1804,214
61138,123,6,20230615,4,2327,57
61139,476,4,20220306,3,377,152
61140,120,10,20230712,1,301,172
61141,229,6,20231221,2,1622,143
61142,114,10,20230508,1,87,239
61143,464,5,20230826,2,1904,116
61144,86,10,20240221,4,1917,70
61145,86,9,20240827,2,1274,165
61146,273,6,20221127,1,2187,200
61147,7,3,20230109,3,652,71
61148,227,9,20240327,5,421,163
61149,116,10,20221122,5,1085,128
61150,319,3,20241230,1,1523,186
61151,220,2,20240726,4,894,220
61152,67,9,20240526,4,1276,41
61153,65,6,20220923,2,1311,132
61154,455,2,20240115,1,1136,216
61155,422,7,20220425,1,1347,76
61156,392,2,20240928,1,275,65
61157,316,9,20230325,3,1285,210
61158,293,10,20240726,2,2220,133
61159,237,3,20230420,4,1097,17
61160,455,6,20230926,4,2578,25
61161,332,5,20230325,5,1663,189
61162,61,9,20240902,2,1670,49
61163,439,1,20240823,2,1997,188
61164,43,2,20241226,2,391,51
61165,192,2,20221014,3,1715,191
61166,111,6,20220115,4,220,50
61167,378,6,20240424,2,19,59
61168,174,9,20240514,4,1815,159
61169,124,4,20240922,3,2079,223
61170,302,7,20240403,5,493,40
61171,493,4,20220818,2,2797,109
61172,340,1,20230924,5,386,234
61173,401,3,20240301,3,738,22
61174,169,3,20230810,4,610,36
61175,263,4,20240527,5,257,53
61176,79,10,20240816,5,2919,76
61177,69,5,20240507,4,2264,228
61178,220,1,20240711,2,484,202
61179,480,8,20231024,4,1813,33
61180,455,8,20230208,5,1339,18
61181,199,2,20231121,1,91,226
61182,373,9,20230117,3,635,171
61183,84,10,20230727,1,2333,145
61184,195,4,20230905,1,1761,78
61185,444,6,20220515,1,1704,145
61186,25,1,20240827,5,1733,39
61187,183,8,20240912,5,2308,61
61188,484,6,20220221,4,620,141
61189,469,7,20230220,5,611,182
61190,449,8,20241022,1,1861,187
61191,258,8,20220620,3,2903,78
61192,368,8,20220406,2,1438,239
61193,467,10,20240115,4,1260,215
61194,10,6,20230211,5,705,224
61195,13,8,20231202,3,2862,47
61196,456,6,20220202,5,2390,76
61197,347,3,20240211,5,1368,67
61198,266,7,20220210,1,446,24
61199,179,6,20230207,5,935,90
61200,472,5,20230202,3,1568,147
61201,189,9,20240115,2,1312,49
61202,473,10,20240710,2,1264,173
61203,443,9,20240712,1,963,226
61204,383,1,20220425,3,340,37
61205,252,9,20240809,1,905,170
61206,358,8,20241225,1,1973,60
61207,384,8,20240330,3,2678,49
61208,72,4,20241116,1,2060,178
61209,54,4,20230309,3,2268,29
61210,66,10,20230717,3,2048,169
61211,453,2,20240921,2,2315,31
61212,344,6,20220305,2,2226,222
61213,265,10,20221107,4,185,21
61214,414,8,20230911,4,1649,180
61215,343,4,20230903,5,185,18
61216,14,4,20231030,5,1311,235
61217,115,9,20220327,5,2233,19
61218,223,4,20240820,1,360,149
61219,321,7,20240730,4,2672,160
61220,419,10,20230406,1,347,199
61221,131,1,20230406,2,708,173
61222,72,10,20230114,4,2305,76
61223,40,1,20221001,2,2678,224
61224,235,9,20230102,1,1300,32
61225,6,8,20220714,5,2397,222
61226,316,3,20230123,4,961,206
61227,415,10,20221025,3,2846,27
61228,401,2,20230126,1,1527,208
61229,11,1,20230706,1,1725,66
61230,499,6,20220302,4,1829,50
61231,218,4,20241217,1,2833,118
61232,71,6,20230310,2,2491,87
61233,243,7,20240207,1,720,62
61234,143,2,20220423,1,107,88
61235,65,9,20240710,1,162,187
61236,396,8,20230617,3,2605,185
61237,293,3,20220816,5,1973,219
61238,438,3,20221123,1,1485,42
61239,316,7,20221014,1,1808,77
61240,34,9,20241229,3,1025,235
61241,133,4,20241225,4,368,194
61242,30,8,20240815,5,2204,226
61243,490,2,20230919,5,2074,70
61244,166,5,20220408,5,1485,147
61245,313,3,20220130,4,1788,175
61246,12,4,20220211,1,2182,33
61247,104,7,20230504,2,1780,45
61248,172,6,20240415,4,2988,134
61249,342,10,20220912,2,1177,221
61250,402,2,20230106,2,1122,106
61251,497,9,20220727,2,1152,15
61252,360,1,20241028,4,1768,72
61253,465,3,20231220,2,2622,60
61254,323,2,20230501,3,2954,140
61255,361,10,20240228,5,1030,122
61256,352,3,20231014,1,2330,186
61257,480,4,20220818,4,2983,74
61258,268,5,20220606,4,302,142
61259,96,8,20240727,1,2502,204
61260,379,8,20221229,3,2784,127
61261,463,6,20231226,3,537,157
61262,325,10,20231108,3,390,112
61263,343,4,20221028,3,1215,159
61264,3,4,20220829,2,811,127
61265,454,8,20220713,2,930,124
61266,261,3,20230629,1,1067,110
61267,195,7,20230809,5,164,171
61268,117,5,20230107,5,132,135
61269,1,5,20220718,2,1152,137
61270,129,8,20241108,1,2237,70
61271,337,7,20220817,1,2271,117
61272,120,4,20221227,2,1940,97
61273,349,8,20220614,3,644,81
61274,499,7,20220327,1,359,131
61275,73,8,20221109,2,996,216
61276,148,4,20241125,2,1537,47
61277,301,3,20220831,1,1272,229
61278,198,8,20230913,2,2168,17
61279,381,5,20230622,4,1523,88
61280,130,2,20240515,2,1860,205
61281,115,3,20220117,3,1902,14
61282,196,3,20220830,5,169,21
61283,46,5,20241010,2,1945,66
61284,325,10,20220129,5,527,236
61285,163,2,20230308,5,2521,163
61286,238,8,20220801,3,2471,172
61287,381,1,20230403,1,2747,106
61288,78,1,20220614,3,1348,51
61289,4,10,20230918,1,960,45
61290,18,1,20220905,1,1440,98
61291,12,5,20240215,4,2193,41
61292,41,4,20221025,2,107,145
61293,6,10,20240216,1,1657,146
61294,222,9,20230520,5,500,163
61295,310,1,20240901,2,148,155
61296,66,3,20220522,4,1982,28
61297,326,4,20241118,4,833,130
61298,293,8,20240610,3,1262,132
61299,294,8,20240118,5,938,52
61300,122,9,20230813,4,834,230
61301,255,2,20221107,2,950,134
61302,125,5,20230927,1,174,12
61303,232,5,20240216,4,2391,132
61304,126,9,20241225,5,1229,18
61305,13,5,20220407,1,2306,207
61306,494,2,20231123,4,648,106
61307,31,8,20230609,3,2261,225
61308,63,4,20220528,3,1936,239
61309,152,5,20220227,2,105,124
61310,461,4,20240622,2,306,117
61311,163,7,20240929,5,702,72
61312,157,1,20241024,4,530,20
61313,17,5,20230402,2,2989,167
61314,427,8,20220523,3,1772,66
61315,140,10,20220813,3,2377,125
61316,28,6,20220623,1,1594,77
61317,448,7,20221206,2,2866,212
61318,81,8,20230220,4,217,104
61319,19,6,20230823,2,1010,133
61320,123,4,20240901,3,1591,25
61321,230,9,20240201,5,1156,145
61322,430,4,20220202,4,2110,208
61323,414,9,20221201,3,2565,86
61324,287,2,20220110,1,775,59
61325,4,2,20230519,4,225,231
61326,131,8,20220810,5,1769,173
61327,339,5,20221209,2,2993,53
61328,183,2,20230624,1,2530,172
61329,296,1,20240312,1,2025,227
61330,310,6,20230312,1,554,150
61331,485,8,20220105,3,1172,146
61332,8,4,20240506,5,1905,153
61333,393,7,20230929,5,504,31
61334,299,5,20230126,4,1289,79
61335,175,10,20221224,1,1105,216
61336,480,9,20220428,2,1613,49
61337,383,7,20230405,3,658,119
61338,398,9,20240404,3,1235,149
61339,387,2,20220307,2,183,16
61340,444,3,20240301,1,1161,228
61341,238,8,20220821,3,137,93
61342,205,8,20230711,5,2,34
61343,187,2,20240519,1,2622,42
61344,451,3,20230729,3,369,25
61345,270,1,20241211,2,1691,50
61346,165,4,20230423,5,163,179
61347,116,3,20241105,5,1000,187
61348,303,2,20240805,4,2307,183
61349,133,4,20240109,4,401,101
61350,435,3,20230930,4,256,47
61351,11,4,20240515,5,498,235
61352,363,9,20220125,3,1934,205
61353,355,5,20230225,5,1370,59
61354,412,2,20240820,4,937,150
61355,444,10,20230420,5,2485,209
61356,206,9,20230319,1,1642,43
61357,59,2,20240905,3,1593,126
61358,118,4,20240809,4,2059,175
61359,368,8,20220203,3,359,36
61360,184,6,20241228,5,2595,181
61361,255,2,20240805,5,2091,12
61362,116,9,20220316,3,557,97
61363,259,8,20220714,2,2731,34
61364,397,4,20241218,3,1466,32
61365,366,1,20240316,5,219,13
61366,100,3,20230508,2,2142,86
61367,338,2,20231004,1,1176,141
61368,414,2,20240423,2,255,26
61369,33,10,20230413,3,513,134
61370,249,2,20230930,5,2461,51
61371,31,7,20240907,1,7,52
61372,373,9,20240311,1,853,189
61373,31,5,20230806,4,258,49
61374,362,1,20240924,1,2101,210
61375,397,3,20231026,1,1821,231
61376,52,3,20220906,3,492,97
61377,7,8,20220827,1,450,149
61378,192,10,20220703,3,2614,29
61379,80,10,20220223,4,65,114
61380,258,6,20230807,2,651,182
61381,453,8,20220516,1,2317,158
61382,294,8,20230111,4,2515,20
61383,101,1,20230405,1,2658,66
61384,87,7,20220811,5,1645,76
61385,250,9,20240730,3,1616,118
61386,430,10,20240906,4,1451,213
61387,64,3,20221115,4,502,162
61388,375,5,20230622,4,932,133
61389,433,1,20220910,3,485,198
61390,284,2,20230607,5,2199,172
61391,100,1,20240413,2,2781,41
61392,291,5,20230820,3,135,15
61393,331,6,20220526,2,1720,107
61394,91,4,20230209,5,2919,137
61395,449,3,20230806,4,2785,85
61396,298,4,20230910,1,1733,133
61397,103,10,20240110,2,1521,135
61398,235,3,20240630,5,2467,174
61399,386,4,20230618,1,1389,124
61400,312,5,20230421,4,2698,89
61401,310,4,20220706,1,1401,153
61402,207,8,20240505,5,1319,158
61403,346,7,20230717,5,2856,86
61404,460,2,20240301,4,341,214
61405,397,1,20221118,5,242,94
61406,462,8,20220630,3,1985,125
61407,444,4,20240722,5,2349,69
61408,182,5,20230903,2,1884,127
61409,216,1,20220401,1,2910,46
61410,450,4,20240414,2,73,239
61411,406,4,20240507,1,588,183
